"","X","BD","year","yd","monthproxy","smax","zmax","delta","sanom","sb","zt","zb","N2","zn2","tmax","tt","tb","smax_yn","Name","NumofPoly","NumofSta","Region","Area","Type","lon","lat"
"12031",12030,145,2004,40,1,34.498,22,21.698347107438,0.547999999999995,33.95,2,23.698347107438,0.00132638891404853,22,14.34,13.93,10.614958677686,1,1,1,1,"MAB",1540.431866,"SB",-74.8017,36.065
"12032",12031,82,2004,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.89,36.0517
"12033",12032,97,2004,41,1,35.291,70,46.6153846153846,0.260999999999996,35.03,46.3846153846154,93,0.000911221836028536,7,11.5,10.6838461538462,10.26,1,1,1,1,"MAB",1540.431866,"SB",-74.8383,36.1333
"12034",12033,94,2004,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8133,36.295
"12035",12034,72,2004,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8183,36.4633
"12036",12035,85,2004,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8,36.435
"12136",12135,87,2004,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.81,36.405
"12138",12137,54,2004,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.91,36.265
"12139",12138,75,2004,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.86,36.325
"12140",12139,61,2004,68,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.85,35.57
"12247",12246,95,2004,147,3,36.188,18,33.5433726578765,2.027,34.161,12.4566273421235,46,0.00278421049757636,9,21.94,20.0780430256766,10.14,1,1,1,1,"MAB",1540.431866,"SB",-74.8533,35.9883
"12497",12496,84,2004,256,5,33.738,54,4.8884120171674,0.231000000000002,33.507,52.1115879828326,57,0.00402117713252193,14,11.6,11.3457510729614,10.21,1,1,1,1,"MAB",1540.431866,"SB",-74.86,36.1633
"12607",12606,72,2004,309,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9117,36.0233
"12608",12607,74,2004,309,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9133,36.0217
"12745",12744,67,2005,37,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.875,35.65
"12746",12745,116,2005,38,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8617,35.7683
"12808",12807,72,2005,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8833,36.2583
"12809",12808,77,2005,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9133,36.0417
"12810",12809,135,2005,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8133,35.9583
"12932",12931,53,2005,146,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9467,35.6817
"13192",13191,63,2005,253,5,34.716,19,18.3774834437086,1.253,33.463,2,20.3774834437086,0.00310006821795428,20,23.81,24.58,18.5311258278146,1,1,1,1,"MAB",1540.431866,"SB",-74.885,36.285
"13193",13192,139,2005,253,5,34.481,20,17.4030418250951,0.569000000000003,33.912,5,22.4030418250951,0.00267141504613987,21,24.13,25.72,20.1371863117871,1,1,1,1,"MAB",1540.431866,"SB",-74.7867,36.2033
"13194",13193,84,2005,253,5,32.989,12,23.3804713804714,1.386,31.603,8.61952861952862,32,0.00283288058944235,16,24.68,24.8704377104377,13.43,1,1,1,1,"MAB",1540.431866,"SB",-74.9083,35.915
"13290",13289,89,2005,311,6,36.156,23,22.5192307692308,0.308,35.848,2,24.5192307692308,0.00122061435875453,22,23.4,24.58,22.1480769230769,1,1,1,1,"MAB",1540.431866,"SB",-74.8783,35.9817
"13404",13403,83,2006,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8067,36.43
"13405",13404,90,2006,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.82,36.2967
"13406",13405,77,2006,42,1,34.748,35,19.0797101449276,0.561,34.187,25.9202898550724,45,0.00028327122150507,33,13.18,12.3053623188406,11.13,1,1,1,1,"MAB",1540.431866,"SB",-74.8767,36.25
"13407",13406,89,2006,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8783,35.88
"13408",13407,78,2006,42,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.85,35.6317
"13540",13539,83,2006,70,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.85,36.29
"13541",13540,73,2006,71,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8867,36.24
"13542",13541,109,2006,71,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.855,35.75
"13648",13647,46,2006,154,3,32.869,8,2.51633986928105,0.316000000000003,32.553,7.48366013071895,10,0.00265857444796182,8,15.67,16.4548366013072,13.01,1,1,1,1,"MAB",1540.431866,"SB",-74.8767,36.405
"13649",13648,46,2006,154,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8767,36.405
"13835",13834,128,2006,230,4,36.368,53,18.3741258741259,0.43,35.938,37,55.3741258741259,0.00265263026121781,16,18.44,18.21,15.4482517482517,1,1,1,1,"MAB",1540.431866,"SB",-74.8433,35.74
"13898",13897,114,2006,251,5,34.33,64,25.1538461538462,0.445,33.885,52.8461538461538,78,0.00302722159283129,19,15.02,13.9242307692308,12.87,1,1,1,1,"MAB",1540.431866,"SB",-74.815,36.075
"13899",13898,81,2006,251,5,34.02,55,23.830258302583,0.269000000000005,33.751,53.169741697417,77,0.00452050961905635,19,14.59,13.7586346863469,12.88,1,1,1,1,"MAB",1540.431866,"SB",-74.915,35.8683
"13902",13901,67,2006,253,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8467,35.5883
"14058",14057,96,2007,22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8667,35.76
"14105",14104,84,2007,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.81,36.415
"14106",14105,82,2007,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.855,36.24
"14107",14106,89,2007,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8733,36.005
"14108",14107,92,2007,41,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8683,35.93
"14206",14205,148,2007,70,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.7867,36.195
"14209",14208,116,2007,70,2,35.317,34,87.9294117647059,0.392000000000003,34.925,16.0705882352941,104,0.00139339817896844,6,12.45,11.5530588235294,10.22,1,1,1,1,"MAB",1540.431866,"SB",-74.8717,35.7917
"14210",14209,66,2007,70,2,35.251,40,42.6185752930568,0.415999999999997,34.835,13.3814247069432,56,0.00110920178265303,7,12.35,11.5744634806132,9.99,1,1,1,1,"MAB",1540.431866,"SB",-74.915,35.7517
"14211",14210,49,2007,70,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9517,35.67
"14454",14453,103,2007,145,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.81,36.2317
"14508",14507,89,2007,264,5,33.824,16,35.0909090909089,1.037,32.787,7.90909090909109,43,0.0018836143207511,28,22.56,20.8345454545455,11.18,1,1,1,1,"MAB",1540.431866,"SB",-74.88,36
"14509",14508,53,2007,264,5,34.239,42,6.81884057971014,0.589999999999996,33.649,40.1811594202899,47,0.00382249927168346,39,17.15,19.2580434782609,10.08,1,1,1,1,"MAB",1540.431866,"SB",-74.965,35.825
"14510",14509,88,2007,264,5,35.281,42,17.7039274924471,1.898,33.383,39.2960725075529,57,0.00508612693773852,40,19.18,21.0119033232628,9.19,1,1,1,1,"MAB",1540.431866,"SB",-74.8817,35.7833
"14511",14510,83,2007,265,5,34.754,13,17.7876447876448,0.347000000000001,34.407,2,19.7876447876448,0.00116809901290538,27,22.8,22.77,20.1277606177606,1,1,1,1,"MAB",1540.431866,"SB",-74.825,36.38
"14799",14798,86,2008,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8783,36.0583
"14832",14831,83,2008,82,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8567,36.2117
"14999",14998,88,2008,82,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.82,36.4133
"15000",14999,80,2008,82,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.87,35.6933
"15211",15210,87,2008,252,5,34.566,29,20.9453125,0.557000000000002,34.009,25.0546875,46,0.00214429805688023,27,18.14,20.38234375,12.56,1,1,1,1,"MAB",1540.431866,"SB",-74.8383,36.2417
"15212",15211,91,2008,253,5,35.38,25,9.36627906976746,0.635000000000005,34.745,20.6337209302325,30,0.0019028982553018,33,23.77,23.5247674418605,21.08,1,1,1,1,"MAB",1540.431866,"SB",-74.875,35.9983
"15213",15212,140,2008,253,5,35.612,24,14.2421875,0.722999999999999,34.889,19.7578125,34,0.00180408106142232,42,24.91,24.177578125,21.19,1,1,1,1,"MAB",1540.431866,"SB",-74.8667,35.875
"15319",15318,117,2008,229,4,35.986,25,37.4878048780488,0.756,35.23,5.51219512195119,43,0.00188835895645552,29,24.96,26.2748780487805,15.05,1,1,1,1,"MAB",1540.431866,"SB",-74.8117,36.06
"15404",15403,91,2008,306,6,35.097,28,17.9561904761905,0.758000000000003,34.339,26.0438095238095,44,0.000620684553549178,62,20.85,18.9617714285714,16.66,1,1,1,1,"MAB",1540.431866,"SB",-74.8467,36.1467
"15459",15458,87,2009,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.875,36.0617
"15460",15459,86,2009,18,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8767,36.06
"15479",15478,88,2009,66,2,35.309,42,49.1121951219512,0.291999999999994,35.017,24.8878048780488,74,0.00030818219458583,24,11.9,11.2640487804878,10.66,1,1,1,1,"MAB",1540.431866,"SB",-74.84,36.2117
"15480",15479,99,2009,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8367,36.1167
"15481",15480,66,2009,66,2,35.871,49,8.60655737704928,0.214000000000006,35.657,45.3934426229507,54,0.000333601079055097,48,13.96,14.093606557377,13.31,1,1,1,1,"MAB",1540.431866,"SB",-74.9367,35.8867
"15482",15481,82,2009,66,2,35.4,39,13.962962962963,0.219999999999999,35.18,35.037037037037,49,0.00073641445646364,14,12.74,12.3825925925926,12.06,1,1,1,1,"MAB",1540.431866,"SB",-74.8533,35.68
"15483",15482,120,2009,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8433,35.5333
"15733",15732,97,2009,32,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.845,35.9883
"15734",15733,97,2009,32,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.845,35.9883
"15833",15832,75,2009,259,5,33.746,50,9.77456647398843,0.209000000000003,33.537,46.2254335260116,56,0.000913679700635929,58,21.5,21.4098843930636,19.35,1,1,1,1,"MAB",1540.431866,"SB",-74.8467,36.38
"15836",15835,86,2009,259,5,35.597,39,35.009756097561,2.685,32.912,21.990243902439,57,0.00137649190702015,45,27.59,24.516,12.13,1,1,1,1,"MAB",1540.431866,"SB",-74.8683,36.13
"15840",15839,100,2009,150,3,34.156,23,26.1666666666667,0.548999999999999,33.607,16.8333333333333,43,0.00193857575640987,13,13.17,12.4733333333333,8.95,1,1,1,1,"MAB",1540.431866,"SB",-74.8767,35.8583
"15845",15844,102,2009,261,5,34.391,62,45.484962406015,1.178,33.213,31.515037593985,77,0.00118030024662,70,22.53,23.4778947368421,15.28,1,1,1,1,"MAB",1540.431866,"SB",-74.8217,35.6633
"15847",15846,53,2009,262,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.93,35.65
"16347",16346,55,2010,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.955,35.7583
"16348",16347,111,2010,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.84,35.7317
"16349",16348,149,2010,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8083,36.0033
"16350",16349,94,2010,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8617,36.0383
"16351",16350,111,2010,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8083,36.19
"16352",16351,91,2010,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.805,36.4167
"16519",16518,100,2010,149,3,33.01,11,8.46245733788394,0.480999999999995,32.529,5,13.4624573378839,0.00139937957455568,17,17.02,17.52,15.2388225255973,1,1,1,1,"MAB",1540.431866,"SB",-74.8367,36.02
"16569",16568,111,2010,254,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8083,36.1983
"16570",16569,93,2010,254,5,33.368,9,17.095785440613,0.864000000000004,32.504,3.90421455938695,21,0.00233660095346395,24,23.27,22.7418007662835,17.89,1,1,1,1,"MAB",1540.431866,"SB",-74.855,36.1133
"16571",16570,83,2010,254,5,33.331,18,16.8960498960499,0.828000000000003,32.503,7.1039501039501,24,0.0025842067309518,24,23.15,22.4946985446985,17.47,1,1,1,1,"MAB",1540.431866,"SB",-74.875,36.125
"16572",16571,124,2010,255,5,34.265,23,14.2967032967033,0.378,33.887,13.7032967032967,28,0.00254216440887584,31,24.18,23.5636263736264,22.44,1,1,1,1,"MAB",1540.431866,"SB",-74.8117,36.055
"16573",16572,88,2010,255,5,36.097,37,39.6,1.793,34.304,26.4,66,0.00173176021877819,53,26.32,24.96,13.05,1,1,1,1,"MAB",1540.431866,"SB",-74.8917,35.8383
"16574",16573,113,2010,255,5,36.036,43,13.7849056603774,0.590000000000003,35.446,31.2150943396226,45,0.00172058431662361,42,24.25,26.9815094339623,21.16,1,1,1,1,"MAB",1540.431866,"SB",-74.8283,35.6783
"16952",16951,126,2011,64,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.7817,36.38
"16954",16953,97,2011,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8467,36.09
"16955",16954,79,2011,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9083,35.9983
"16956",16955,124,2011,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8533,35.755
"16957",16956,63,2011,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.94,35.8233
"17180",17179,131,2011,254,5,32.936,13,19.2074074074074,0.691000000000003,32.245,1,20.2074074074074,0.00146155085895121,31,21.58,23.23,17.6329629629629,1,1,1,1,"MAB",1540.431866,"SB",-74.7867,36.42
"17188",17187,85,2011,255,5,32.746,13,11.2405063291139,0.277999999999999,32.468,4.7594936708861,16,0.00139422081876699,28,20.76,23.6558227848101,18.79,1,1,1,1,"MAB",1540.431866,"SB",-74.915,35.9133
"17191",17190,84,2011,255,5,33.967,47,28.8940809968847,0.466999999999999,33.5,37.1059190031153,66,0.00155164135986297,14,15.52,14.4109657320872,11.67,1,1,1,1,"MAB",1540.431866,"SB",-74.9117,35.8183
"17193",17192,113,2011,255,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8783,35.8283
"17195",17194,60,2011,255,5,35.212,49,6.48453608247422,0.279000000000003,34.933,45.5154639175258,52,0.00225945388597864,8,20.4,21.6712371134021,19.37,1,1,1,1,"MAB",1540.431866,"SB",-74.925,35.6733
"17197",17196,54,2011,255,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9183,35.6283
"17215",17214,87,2011,156,3,35.051,30,41.5643224699828,1.279,33.772,12.4356775300172,54,0.00492481983080807,8,18.16,18.8951457975986,11.38,1,1,1,1,"MAB",1540.431866,"SB",-74.84,36.27
"17216",17215,87,2011,156,3,33.233,10,1.28727770177838,0.209999999999994,33.023,9.71272229822162,11,0.00411813929674846,6,22.25,21.8190834473324,20.68,1,1,1,1,"MAB",1540.431866,"SB",-74.84,36.27
"17436",17435,66,2011,312,6,33.817,44,3.62337662337663,0.308999999999997,33.508,42.3766233766234,46,0.000117250032767485,59,18.46,17.5701298701299,17.57,1,1,1,1,"MAB",1540.431866,"SB",-74.9433,36.0067
"17565",17564,81,2012,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8,36.485
"17566",17565,91,2012,65,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8433,36.1733
"17568",17567,101,2012,65,2,35.513,49,13.6092715231788,0.335999999999999,35.177,45.3907284768212,59,0.000303813697438892,47,14.79,14.1241059602649,13.25,1,1,1,1,"MAB",1540.431866,"SB",-74.835,36.0317
"17569",17568,119,2012,66,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8533,35.7533
"17754",17753,75,2012,155,3,34.6,18,11.1188524590164,0.693000000000005,33.907,12.8811475409836,24,0.0025985529032047,13,16.73,18.003893442623,12.58,1,1,1,1,"MAB",1540.431866,"SB",-74.845,36.385
"17810",17809,100,2012,46,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8433,36.05
"17867",17866,78,2012,224,4,36.447,28,20.6571428571429,1.191,35.256,13,33.6571428571429,0.00305712780829082,32,26.71,27.34,16.1317142857143,1,1,1,1,"MAB",1540.431866,"SB",-74.9183,36.0017
"17977",17976,54,2012,259,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9083,35.62
"17980",17979,125,2012,259,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.81,36.0833
"17981",17980,92,2012,259,5,36.17,24,22.7807881773399,0.927,35.243,4,26.7807881773399,0.00187359039439163,27,26.26,25.92,22.1526600985222,1,1,1,1,"MAB",1540.431866,"SB",-74.855,36.1317
"17982",17981,129,2012,259,5,36.363,32,31.9329268292683,0.612000000000002,35.751,1,32.9329268292683,0.00186162477352265,33,26.4,26.44,23.9370731707317,1,1,1,1,"MAB",1540.431866,"SB",-74.7983,36.16
"17983",17982,114,2012,260,5,35.627,23,18.735,1.509,34.118,12.265,31,0.00266391879659289,25,25.71,25.5071,15.6,1,1,1,1,"MAB",1540.431866,"SB",-74.7983,36.2483
"17984",17983,80,2012,260,5,35.026,23,29.9773095623987,1.183,33.843,4,33.9773095623987,0.00188758670725385,20,22.01,25.12,14.2705834683955,1,1,1,1,"MAB",1540.431866,"SB",-74.865,36.2767
"18191",18190,114,2013,77,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8033,36.1833
"18193",18192,88,2013,77,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.86,36.135
"18196",18195,104,2013,77,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8267,36.005
"18199",18198,141,2013,77,2,35.084,56,31.4597701149425,0.267000000000003,34.817,47.5402298850575,79,0.000365096663569796,18,11.34,10.631724137931,10.09,1,1,1,1,"MAB",1540.431866,"SB",-74.84,35.7433
"18201",18200,57,2013,77,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.945,35.695
"18222",18221,103,2013,79,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8183,35.6367
"18488",18487,58,2013,173,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8883,36.3183
"18489",18488,61,2013,173,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8833,36.32
"18575",18574,73,2013,253,5,34.445,16,25.113475177305,0.968000000000004,33.477,1,26.113475177305,0.00263027704523962,16,23.55,24.55,12.6435460992908,1,1,1,1,"MAB",1540.431866,"SB",-74.91,36.1517
"18576",18575,122,2013,253,5,34.483,19,29.4748201438849,1.134,33.349,1,30.4748201438849,0.00296881816765745,19,21.42,24.81,10.2926618705036,1,1,1,1,"MAB",1540.431866,"SB",-74.8117,36.1033
"18577",18576,66,2013,253,5,34.048,10,28.0678733031674,0.933,33.115,6.93212669683259,35,0.00377893989849211,15,25.25,24.9927149321267,9.26,1,1,1,1,"MAB",1540.431866,"SB",-74.9417,35.84
"18578",18577,110,2013,253,5,34.944,21,28.5973451327434,1.542,33.402,12.4026548672566,41,0.00190878300327398,23,23.85,24.2420796460177,9.57,1,1,1,1,"MAB",1540.431866,"SB",-74.8417,35.6933
"19024",19023,83,2014,256,5,35.649,23,31.3602305475504,1.537,34.112,12.6397694524496,44,0.00281504823218931,14,22.39,26.2963400576369,13.44,1,1,1,1,"MAB",1540.431866,"SB",-74.8667,36.21
"19025",19024,69,2014,256,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9367,36.0183
"19027",19026,102,2014,256,5,34.992,11,20.4733009708738,1.575,33.417,8.52669902912621,29,0.00430338937553005,11,26.64,26.6336650485437,15.89,1,1,1,1,"MAB",1540.431866,"SB",-74.875,35.855
"19028",19027,67,2014,256,5,34.392,11,20.9278350515464,1.215,33.177,8.07216494845359,29,0.00332979084081332,10,25.36,26.679175257732,17.74,1,1,1,1,"MAB",1540.431866,"SB",-74.925,35.7733
"19208",19207,76,2014,321,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8566666666667,36.3366666666667
"19224",19223,72,2015,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.8333333333333,35.5533333333333
"19225",19224,107,2015,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.84,35.685
"19226",19225,58,2015,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.9416666666667,35.72
"19227",19226,75,2015,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.925,35.8566666666667
"19229",19228,118,2015,78,2,35.7606221261608,21,99.6024325904882,0.331600751543526,35.4290213746173,12.3975674095118,112,0.000275027285892636,13,13.7622859721841,13.3369784676111,11.1631549365923,1,1,1,1,"MAB",1540.431866,"SB",-74.7816666666667,36.4416666666667
"19475",19474,108,2015,247,5,34.0800226721921,14,17.5993698477847,0.900365725322324,33.1796569468698,5.40063015221532,23,0.00399332349663404,13,21.6681598744836,26.3970098660963,10.0070263759871,1,1,1,1,"MAB",1540.431866,"SB",-74.76,36.475
"19476",19475,71,2015,247,5,34.3815313488709,11,29.4350331728407,0.802082579047095,33.5794487698238,3,32.4350331728407,0.00186365771858157,17,24.8896904971911,26.3161083324114,10.8174955328099,1,1,1,1,"MAB",1540.431866,"SB",-74.8483333333333,36.4
"19477",19476,103,2015,247,5,34.9792799612485,15,40.4572216715562,1.15407791400095,33.8252020472476,10.5427783284438,51,0.0017366578989015,12,26.3174506004921,26.0936572900906,10.6009871640059,1,1,1,1,"MAB",1540.431866,"SB",-74.8066666666667,36.2666666666667
"19479",19478,87,2015,247,5,35.1923344014968,24,20.1182936466742,0.398362726423983,34.7939716750728,9,29.1182936466742,0.00182446259513841,21,22.4688629273731,27.0500414218386,19.7037892623615,1,1,1,1,"MAB",1540.431866,"SB",-74.8666666666667,36.1316666666667
"19480",19479,69,2015,247,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,"MAB",1540.431866,"SB",-74.92,35.775
"19481",19480,104,2015,247,5,34.8312309102213,18,20.5971054783356,0.655215109775554,34.1760158004458,12.4028945216644,33,0.00271130529714436,19,25.6808200056781,26.7157645633898,16.5914766607683,1,1,1,1,"MAB",1540.431866,"SB",-74.8633333333333,35.765
